order,pid,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type_1,bsmt_fin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,sale_type,sale_condition,sale_price,house_age,porch_x_deck,total_bathrooms,sqft_above_ground
1871,534175010,90,RL,NA,11500,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,1680,GasA,Fa,Y,SBrkr,4,2,TA,8,Typ,0,none,Detchd,Unf,2,528,TA,TA,Y,WD,Normal,136905,31,0,2,1680
2194,908276230,20,RL,60,8190,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,948,GasA,Ex,Y,SBrkr,3,1,TA,5,Typ,1,TA,Detchd,Unf,1,280,TA,TA,Y,WD,Normal,119000,53,36,2,948
1221,534451170,30,RL,56,4130,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,CBlock,TA,TA,No,Unf,Unf,270,GasA,Gd,Y,SBrkr,2,1,TA,5,Maj2,0,none,none,none,0,0,none,none,N,WD,Normal,52000,73,0,1,729
1134,531373060,60,RL,67,12774,Pave,Reg,Lvl,AllPub,FR2,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,835,GasA,Ex,Y,SBrkr,3,1,Gd,8,Typ,0,none,Attchd,RFn,2,478,TA,TA,Y,WD,Normal,192500,5,236,2.5,1663
1030,527359030,20,RL,80,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,1444,GasA,TA,Y,SBrkr,2,1,TA,5,Typ,1,Gd,Attchd,Unf,2,473,TA,TA,Y,WD,Normal,159900,32,24,2,1444
1825,532377050,20,RL,84,7476,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,1040,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,0,none,Detchd,Fin,2,686,TA,TA,Y,WD,Normal,145000,39,188,2.5,1040
759,903481120,50,RM,60,5160,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,1204,GasA,TA,Y,FuseA,3,1,TA,4,Typ,0,none,Detchd,Unf,1,384,Fa,TA,Y,WD,Normal,135000,82,148,1,1666
1303,902205070,20,RM,62,7311,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,5,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,407,GasA,TA,N,FuseA,1,1,TA,3,Typ,0,none,Detchd,Unf,1,297,Fa,TA,Y,WD,Abnorml,46500,62,196,1,407
1128,528480160,60,FV,65,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,813,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,0,none,Attchd,RFn,2,562,TA,TA,Y,WD,Normal,205950,1,0,2.5,1665
1448,907202160,80,RL,NA,10970,Pave,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,Plywood,HdBoard,None,TA,TA,CBlock,Gd,Gd,Gd,GLQ,LwQ,940,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,0,none,Detchd,Unf,2,576,TA,Fa,Y,WD,Normal,147000,30,34,2,1026
1569,914476080,90,RL,76,10260,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,4,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,none,none,none,none,none,0,GasA,TA,Y,SBrkr,4,2,TA,8,Typ,0,none,Attchd,Unf,2,484,TA,TA,Y,WD,Abnorml,100000,32,0,3,1872
607,534400290,20,RL,85,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,1313,GasA,TA,Y,SBrkr,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2,610,TA,TA,Y,WD,Normal,153000,48,321,2.5,1313
366,527182110,120,RL,NA,5814,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,1220,GasA,Gd,Y,SBrkr,1,1,Gd,4,Typ,1,Ex,Attchd,RFn,2,565,TA,TA,Y,COD,Abnorml,187500,25,63,2,1360
825,906380060,20,RL,77,11422,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1838,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,2,Gd,Attchd,RFn,2,524,TA,TA,Y,WD,Normal,272500,2,376,3,1838
2377,527453070,120,RL,24,2280,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,1055,GasA,TA,Y,SBrkr,2,1,TA,4,Typ,0,none,Attchd,Unf,1,319,TA,TA,Y,WD,Normal,137500,30,29,3,1055
1059,528118030,60,RL,108,13418,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1850,GasA,Ex,Y,SBrkr,4,1,Ex,9,Typ,1,Gd,BuiltIn,Fin,3,850,TA,TA,Y,WD,Abnorml,390000,2,394,3.5,2670
1827,532378240,20,RL,NA,6173,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Unf,876,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,Unf,1,288,TA,TA,Y,WD,Normal,125500,40,0,1,902
404,527451110,160,RM,24,2368,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,765,GasA,TA,Y,SBrkr,3,1,TA,7,Min1,0,none,Attchd,Unf,2,440,TA,TA,Y,WD,Normal,125000,39,36,1.5,1365
2339,527250040,190,RL,100,17727.75,Pave,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,1056,GasA,TA,N,SBrkr,3,1,TA,5,Typ,0,none,Attchd,Fin,2,572,TA,TA,Y,WD,Normal,145000,51,264,2,1056
736,903227070,50,RM,50,6000,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,884,GasA,Ex,Y,SBrkr,3,1,TA,5,Typ,1,Fa,Detchd,Unf,1,216,TA,TA,N,WD,Normal,117000,84,208,2,1348
239,905452110,50,RL,50,9350,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,756,GasA,Ex,Y,SBrkr,3,1,TA,8,Typ,1,TA,Detchd,Unf,1,209,Fa,TA,Y,WD,Normal,127000,63,0,1,1169
2150,907262020,60,RL,65,8158,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,860,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,0,none,Attchd,Fin,2,542,TA,TA,Y,WD,Normal,200000,5,449,2.5,1729
962,916386140,20,RL,73,8925,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1466,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,0,none,Attchd,Fin,3,610,TA,TA,Y,WD,Normal,201000,2,118,2,1466
1077,528186170,120,RL,48,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1342,GasA,Ex,Y,SBrkr,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,550,TA,TA,Y,WD,Normal,219500,2,35,2,1342
177,902128170,30,RM,60,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,Stone,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,788,GasA,TA,Y,SBrkr,2,1,Gd,4,Typ,2,Gd,Attchd,Unf,1,240,TA,TA,Y,WD,Abnorml,119000,70,154,2,804
584,534128020,60,RL,NA,12732,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,7,6,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,Mn,GLQ,LwQ,752,GasA,TA,Y,SBrkr,3,1,Gd,7,Typ,2,TA,Attchd,RFn,2,784,TA,TA,Y,WD,Normal,206000,35,337,2.5,2067
464,528188060,160,RL,36,2268,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,764,GasA,Ex,Y,SBrkr,2,1,Gd,6,Typ,0,none,BuiltIn,RFn,2,474,TA,TA,Y,WD,Normal,173000,6,27,2,1626
2546,534403280,20,RL,80,8800,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1251,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,2,Gd,Attchd,RFn,1,461,TA,TA,Y,WD,Normal,160000,42,116,2,1251
1397,905227050,50,RL,63,8375,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,576,GasA,Gd,Y,SBrkr,2,1,Gd,6,Min1,0,none,2Types,Unf,3,627,TA,TA,N,WD,Normal,152400,67,0,2.5,1350
527,528480130,60,FV,65,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1092,GasA,Ex,Y,SBrkr,2,1,Gd,7,Typ,0,none,Attchd,Fin,2,438,TA,TA,Y,WD,Normal,241000,3,168,3,1550
929,909425130,20,RL,90,13339,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,Plywood,Stone,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,1561,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,1,Gd,Attchd,Fin,2,463,TA,TA,Y,WD,Normal,193000,49,268,3,1561
2162,907410050,60,RL,79,9245,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,939,GasA,Ex,Y,SBrkr,3,1,Gd,8,Typ,0,none,Attchd,RFn,2,639,TA,TA,Y,WD,Normal,213500,1,197,2.5,1797
1211,534401190,20,RL,80,9200,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,1136,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,1,Gd,Attchd,RFn,1,384,TA,TA,Y,WD,Normal,140000,43,426,2,1136
1245,535180120,20,RL,75,10425,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,1104,GasA,Gd,Y,SBrkr,3,1,TA,5,Typ,0,none,Attchd,RFn,1,384,TA,TA,Y,WD,Normal,133000,52,0,2,1104
1736,528222030,20,RL,73,8993,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1302,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,Fin,2,436,TA,TA,Y,New,Partial,176485,0,22,2,1302
1617,527107040,60,RL,NA,10364,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,806,GasA,Gd,Y,SBrkr,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,373,TA,TA,Y,WD,Normal,168000,12,40,2.5,1572
1901,534431020,45,RL,85,12172,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1.5Unf,5,7,Gable,CompShg,Wd Sdng,HdBoard,None,TA,TA,PConc,TA,TA,No,LwQ,Rec,822,GasA,TA,Y,SBrkr,2,1,TA,4,Typ,0,none,Attchd,Unf,2,512,TA,TA,Y,WD,Normal,138500,67,500,1,908
2761,906394010,60,RL,91,10984,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,945,GasA,Ex,Y,SBrkr,3,1,Gd,8,Typ,0,none,Attchd,RFn,2,638,TA,TA,Y,New,Partial,209700,1,198,2.5,1809
1831,532479120,85,RL,NA,16647,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,1390,GasA,TA,Y,SBrkr,3,1,TA,6,Min2,2,TA,Basment,Fin,2,611,TA,TA,Y,WD,Normal,171000,32,0,3,1701
2178,908152260,20,RL,74,8536,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,1125,GasA,Gd,Y,SBrkr,2,1,TA,5,Typ,0,none,Attchd,Unf,2,430,TA,TA,Y,New,Partial,155000,1,144,1.5,1125
2451,528360050,60,RL,114,17242,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,Gd,PConc,Ex,TA,Gd,Rec,GLQ,1733,GasA,Ex,Y,SBrkr,4,1,Ex,11,Typ,1,TA,Attchd,RFn,3,959,TA,TA,Y,WD,Normal,584500,13,593,4.5,2670
2559,534455080,20,RL,80,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,1251,GasA,TA,Y,SBrkr,3,1,TA,7,Min1,1,Gd,Attchd,Unf,2,441,TA,TA,Y,WD,Normal,161000,45,349,2,1433
2413,528218080,60,RL,65,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,738,GasA,Ex,Y,SBrkr,3,1,Gd,8,Typ,0,none,Attchd,Fin,2,440,TA,TA,Y,New,Partial,169985,0,32,2.5,1492
3,526351010,20,RL,81,14267,Pave,IR1,Lvl,AllPub,Corner,Gtl,"NAmes",Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1329,GasA,TA,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,Unf,1,312,TA,TA,Y,WD,Normal,172000,52,429,1.5,1329
2820,908103310,90,RL,38,7840,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,976,GasA,TA,Y,SBrkr,4,0,TA,4,Typ,0,none,none,none,0,0,none,none,Y,WD,AdjLand,127500,31,0,3,1012
1956,535426130,60,RL,70,11606,Pave,IR1,HLS,AllPub,Inside,Sev,"NAmes",Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,PConc,Gd,TA,Av,Rec,Unf,1040,GasA,TA,Y,SBrkr,5,1,Fa,9,Typ,2,TA,Attchd,Unf,2,504,TA,TA,Y,WD,Family,135000,38,335,2.5,2080
1839,533208020,120,FV,40,3606,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,Gd,No,GLQ,Unf,1352,GasA,Ex,Y,SBrkr,2,1,Gd,5,Typ,1,Gd,Attchd,RFn,2,466,TA,TA,Y,New,Partial,194000,1,241,3,1352
2086,905478140,20,RL,58,9280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Fa,TA,No,ALQ,Unf,1342,GasA,Ex,Y,SBrkr,4,1,TA,7,Typ,0,none,Detchd,Unf,1,256,TA,TA,Y,WD,Normal,125000,56,0,2,1342
69,528458070,60,FV,72,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,756,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,0,none,Attchd,Unf,2,614,TA,TA,Y,Con,Normal,215200,1,214,2.5,1547
2912,923225510,20,RL,58,10172,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,864,GasA,Ex,Y,SBrkr,3,1,TA,5,Typ,0,none,Attchd,RFn,1,288,TA,TA,Y,WD,Normal,126500,38,120,2,874
1070,528180110,120,RL,58,10110,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Gd,TA,No,GLQ,Unf,1858,GasA,Ex,Y,SBrkr,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,870,TA,TA,Y,New,Partial,336860,0,48,3,1866
922,909276200,50,RL,130,9600,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,Gd,Gd,BrkTil,TA,Fa,No,Rec,Unf,728,GasA,Ex,Y,SBrkr,2,1,TA,7,Min2,2,TA,Detchd,Unf,1,256,TA,TA,Y,WD,Normal,160000,69,70,2.5,1308
1050,527455270,20,RL,NA,9477,Pave,Reg,Lvl,AllPub,Corner,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,864,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,0,none,Attchd,RFn,1,264,TA,TA,Y,WD,Normal,110000,42,0,1,892
2491,532376080,20,RL,NA,9308,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,984,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,0,none,Attchd,Unf,1,310,TA,TA,Y,WD,Normal,126000,41,0,1,984
2326,527166030,60,RL,63,9084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,935,GasA,Gd,Y,SBrkr,3,1,TA,8,Typ,1,TA,Attchd,Fin,2,462,TA,TA,Y,WD,Normal,176500,8,28,2.5,1632
2594,535354130,50,RL,50,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,784,GasA,Ex,Y,FuseA,3,1,TA,6,Typ,0,none,Detchd,Unf,2,649,TA,TA,Y,WD,Normal,127000,59,28,1.5,1312
2925,923251180,20,RL,160,17727.75,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1224,GasA,Ex,Y,SBrkr,4,1,TA,7,Typ,1,TA,Detchd,Unf,2,576,TA,TA,Y,WD,Abnorml,131000,46,474,2,1224
1904,534451020,50,RL,51,3500,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,3,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,370,GasA,TA,N,FuseA,2,1,Fa,4,Typ,0,none,none,none,0,0,none,none,N,WD,Normal,64000,62,21,2,670
705,902135020,20,RM,60,6000,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,Gable,CompShg,MetalSd,MetalSd,None,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,936,GasA,TA,N,SBrkr,2,1,TA,4,Min2,0,none,Detchd,Unf,2,576,TA,TA,Y,WD,Normal,93000,56,144,1,936
1450,907202240,20,RL,40,14330,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Plywood,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,ALQ,864,GasA,TA,Y,SBrkr,2,1,TA,5,Min2,0,none,Attchd,Fin,2,440,TA,TA,Y,WD,Normal,163000,33,593,3,1558
1395,905226030,30,RL,60,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,672,GasA,Ex,Y,SBrkr,2,1,TA,4,Typ,0,none,Detchd,Unf,1,240,TA,TA,N,WD,Normal,108000,68,168,1,672
900,908275040,90,RL,65,10926,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,1678,GasA,TA,Y,SBrkr,6,2,TA,10,Typ,0,none,none,none,0,0,none,none,Y,WD,Normal,119900,50,0,2,1678
2637,902100130,70,RM,57,9906,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,686,GasA,Fa,N,SBrkr,3,1,TA,8,Typ,0,none,Detchd,Unf,1,210,TA,TA,Y,WD,Family,107000,81,232,1,1328
2673,903206160,70,RL,69,11737,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,7,Gambrel,CompShg,BrkComm,Stucco,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,848,GasW,TA,N,SBrkr,2,1,TA,9,Typ,1,Gd,Detchd,Unf,1,240,Fa,TA,Y,WD,Normal,202500,82,105,1,1827
1795,528456230,20,FV,75,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1335,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,RFn,2,575,TA,TA,Y,New,Partial,210400,1,210,2,1335
2290,923228290,180,RM,21,1936,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,Gd,TA,Av,BLQ,GLQ,630,GasA,Gd,Y,SBrkr,1,1,TA,3,Typ,0,none,none,none,0,0,none,none,Y,WD,Normal,84500,37,0,2,630
1436,907176010,60,RL,NA,13142,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,864,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,RFn,2,600,TA,TA,Y,WD,Normal,215700,11,96,3.5,1771
